,created_at,favorite_count,id_str,in_reply_to_user_id_str,is_retweet,retweet_count,source,text
383,Thu Oct 27 13:01:12 +0000 2016,40090,791625798792974336,,False,19800,Twitter for Android,A lot of call-ins about vote flipping at the voting booths in Texas. People are not happy. BIG lines. What is going on?
384,Thu Oct 27 12:17:57 +0000 2016,30570,791614912833449984,,False,14764,Twitter for iPhone,"Obamacare is a disaster. We must REPEAL &amp; REPLACE. Tired of the lies, and want to #DrainTheSwamp? Get out &amp; VOTE… https://t.co/jOelj829Pg"
385,Thu Oct 27 12:16:35 +0000 2016,0,791614568275570688,,True,5343,Twitter for iPhone,RT @EricTrump: Tune into @GMA right now to catch a great interview with my father &amp; the entire family! 🇺🇸 #VoteTrumpPence16 https://t.co/Sa…
386,Thu Oct 27 01:57:51 +0000 2016,25510,791458860930392065,,False,9906,Twitter for iPhone,"Beautiful evening in Kinston, North Carolina - thank you! Get out and VOTE!! You can watch tonight's rally here:… https://t.co/x7wtERl55d"
387,Thu Oct 27 01:52:45 +0000 2016,26373,791457576030535680,,False,10702,Twitter for iPhone,"Thank you Charlotte, North Carolina. Great afternoon! #ICYMI - I delivered a speech on urban renewal. Full speech:… https://t.co/ga6DQZrIR0"
388,Wed Oct 26 21:59:15 +0000 2016,69489,791398814049456128,,False,36861,Twitter for iPad,Hillary said she was under sniper fire (while surrounded by USSS.) Turned out to be a total lie. She is not fit to… https://t.co/hBIrGj21l6
389,Wed Oct 26 18:49:49 +0000 2016,17845,791351142760321024,,False,8265,Twitter for iPhone,"JOIN ME IN OHIO TOMORROW!
Springfield-1pm:
https://t.co/YcbpSigtva

Toledo-4pm:
https://t.co/BOJH0l1CZz

Geneva-7pm… https://t.co/7qbIRel33u"
390,Wed Oct 26 11:02:53 +0000 2016,54161,791233632593739776,,False,19861,Twitter for Android,REPEAL AND REPLACE OBAMACARE!
391,Tue Oct 25 23:31:58 +0000 2016,25338,791059759663288321,,False,9849,Twitter for iPhone,"Thank you Tallahassee, Florida! A beautiful evening with the MOVEMENT! Get out &amp; VOTE!
#ICYMI- watch here: https://t.co/GDKhwrCa9R"
392,Tue Oct 25 22:28:43 +0000 2016,24738,791043842124439552,,False,10167,Twitter for iPhone,"Thank you Sanford, Florida. Get out &amp; VOTE #TrumpPence16! #ICYMI- watch this afternoons rally here:… https://t.co/zVXrScClfd"
393,Tue Oct 25 22:01:50 +0000 2016,38530,791037075030179840,,False,16697,Twitter for iPhone,"REPEAL AND REPLACE!!! 
#ObamaCareInThreeWords"
394,Tue Oct 25 21:54:05 +0000 2016,27469,791035128176844800,,False,12475,Twitter for iPhone,I have met &amp; spent a lot of time with families @ The Remembrance Project. I will fight for them everyday!… https://t.co/Ot6vQGqVW0
395,Tue Oct 25 21:36:51 +0000 2016,22353,791030789001605126,,False,8890,Twitter for iPhone,"Get your ballots in Colorado - I will see you soon -- and we will win!
#MakeAmericaGreatAgain https://t.co/oDLvZg7MLk"
396,Tue Oct 25 21:03:40 +0000 2016,25680,791022438486343680,,False,15680,Twitter for iPhone,"'Obama Warned Of Rigged Elections In 2008.' Time to #DrainTheSwamp
https://t.co/AkczH8l0FJ https://t.co/7mIkwAHTuV"
397,Tue Oct 25 20:43:45 +0000 2016,32629,791017424426504192,,False,13020,Twitter for iPhone,"Obamacare is a disaster. Rates going through the sky - ready to explode. I will fix it. Hillary can't!
#ObamacareFailed"
398,Tue Oct 25 18:27:06 +0000 2016,49003,790983039056769024,,False,19790,Twitter for iPhone,Truly honored to receive the first ever presidential endorsement from the Bay of Pigs Veterans Association. #MAGA… https://t.co/aRdlFkVjAx
399,Tue Oct 25 16:20:43 +0000 2016,31293,790951230906458113,,False,17024,Twitter for iPhone,"Obamacare is a disaster - as I've been saying from the beginning. Time to repeal &amp; replace! 
#ObamacareFail https://t.co/5CvoMbVceT"
400,Tue Oct 25 16:10:59 +0000 2016,20880,790948782288596992,,False,11896,Twitter for iPhone,#ObamacareFail https://t.co/90Aixp25Oc
401,Tue Oct 25 15:22:35 +0000 2016,17104,790936603590033408,,False,7873,Twitter for iPhone,"Obamacare is a disaster! Time to repeal &amp; replace! #ObamacareFail 
https://t.co/xDPhVczf1g"
402,Tue Oct 25 15:21:37 +0000 2016,14513,790936360953716736,,False,7069,Twitter for iPhone,#ObamacareFail https://t.co/5Zvsys8j5w
403,Tue Oct 25 15:20:18 +0000 2016,23025,790936027871477764,,False,12416,Twitter for iPhone,#ObamacareFail https://t.co/Mb0YW1rg6g
404,Tue Oct 25 14:44:51 +0000 2016,27874,790927104921767940,,False,13016,Twitter for iPhone,Get out and vote! I am your voice and I will fight for you! We will make America great again! https://t.co/XXvLRlhSaz
405,Tue Oct 25 14:39:09 +0000 2016,14285,790925669937123328,,False,8167,Twitter for iPhone,"Key Obamacare premiums to jump 25% next year:
https://t.co/TCdHEdPQDG"
406,Tue Oct 25 14:33:57 +0000 2016,17542,790924363348541445,,False,9260,Twitter for iPhone,#Obamacare premiums are about to SKYROCKET --- again. Crooked H will only make it worse. We will repeal &amp; replace! https://t.co/fY1REYV4rK
407,Tue Oct 25 14:31:19 +0000 2016,15699,790923701193768960,,False,8356,Twitter for iPhone,"As election looms, some bad news for Clinton, Democrats:
https://t.co/7aWWVQPjTo"
408,Tue Oct 25 01:43:26 +0000 2016,34493,790730455129714688,,False,15309,Twitter for iPhone,"Record crowd in Tampa, Florida- thank you! We will WIN FLORIDA, #DrainTheSwamp in Washington D.C. and MAKE AMERICA… https://t.co/IpSUYnXcp6"
409,Tue Oct 25 01:27:16 +0000 2016,37822,790726388978515968,,False,15742,Twitter for iPhone,Thank you Bobby Bowden for the intro tonight and your support! I hope I can do as well for Florida as you have done! https://t.co/Vx5iltoaXj
410,Tue Oct 25 00:33:07 +0000 2016,40562,790712761407926272,,False,21582,Twitter for iPhone,"My contract with the American voter will restore honesty, accountability &amp; CHANGE to Washington! #DrainTheSwamp https://t.co/sbVwctT1Sj"
411,Mon Oct 24 21:52:36 +0000 2016,13641,790672365466316800,,False,6183,Twitter for iPhone,"Peter Navarro: 'Trump the Bull vs. Clinton the Bear' #DrainTheSwamp 
https://t.co/mQRkfMG80j"
412,Mon Oct 24 21:50:25 +0000 2016,29788,790671814276083712,,False,19468,Twitter for iPhone,"'Democratic operative caught on camera: Hillary PERSONALLY ordered 'Donald Duck' troll campaign that broke the law'
https://t.co/sTreHAfYUH"
413,Mon Oct 24 21:15:23 +0000 2016,13806,790662999841333249,,False,5926,Twitter for iPhone,"Join me tomorrow in Sanford or Tallahassee, Florida!

Sanford at 3pm:
https://t.co/PZENw9Kheg

Tallahassee at 6pm:
https://t.co/WKI69e1bqD"
414,Mon Oct 24 20:39:38 +0000 2016,29981,790654003981918208,,False,11985,Twitter for iPhone,"THANK YOU St. Augustine, Florida! Get out and VOTE! Join the MOVEMENT - and lets #DrainTheSwamp! Off to Tampa now!… https://t.co/zgwqhy2jBX"
415,Mon Oct 24 19:01:18 +0000 2016,13803,790629257546379264,,False,5396,Twitter for iPhone,"Join me LIVE on my Facebook page in St. Augustine, Florida! Lets #DrainTheSwamp &amp; MAKE AMERICA GREAT AGAIN!… https://t.co/mPzVrcaR9L"
416,Mon Oct 24 18:30:43 +0000 2016,23274,790621559920615424,,False,10048,Twitter for iPhone,"Honored to receive an endorsement from @SJSOPIO - thank you! Together, we are going to MAKE AMERICA SAFE &amp; GREAT AG… https://t.co/PSTcOei5t1"
417,Mon Oct 24 16:37:58 +0000 2016,18616,790593186787840000,,False,11458,Twitter for iPhone,'Hillary Clinton Had Gun Control Supporters Planted In Town Hall Audience' https://t.co/1GVq74iW8a
418,Mon Oct 24 16:35:59 +0000 2016,20044,790592685144846336,,False,7662,Twitter for iPhone,"Leaving West Palm Beach, Florida now - heading to St. Augustine for a 3pm rally. Will be in Tampa at 7pm - join me:… https://t.co/eLunEQRxZq"
419,Mon Oct 24 16:04:52 +0000 2016,16778,790584855150997504,,False,10189,Twitter for iPhone,"'The Clinton Foundation’s Most Questionable Foreign Donations'
#PayToPlay #DrainTheSwamp
https://t.co/IkeqMRjX5z"
420,Mon Oct 24 15:55:44 +0000 2016,16155,790582555871326208,,False,6703,Twitter for iPhone,"Departing Farmers Round Table in Boynton Beach, Florida. Get out &amp; VOTE- lets #MAGA! 
EARLY VOTING BY FL. COUNTY:… https://t.co/MgJxNbxRga"
421,Mon Oct 24 14:46:16 +0000 2016,31769,790565076159922177,,False,15004,Twitter for iPhone,"Get out to VOTE on 11/8/2016- and we will #DrainTheSwamp!
RASMUSSEN NATIONAL 
Trump 43%
Clinton 41% https://t.co/jIOR7Bq816"
422,Mon Oct 24 14:17:35 +0000 2016,49295,790557856806371328,,False,22715,Twitter for iPhone,We are winning and the press is refusing to report it. Don't let them fool you- get out and vote! #DrainTheSwamp on November 8th!
423,Mon Oct 24 13:05:36 +0000 2016,37266,790539740118446080,,False,14772,Twitter for iPhone,Why has nobody asked Kaine about the horrible views emanated on WikiLeaks about Catholics? Media in the tank for Clinton but Trump will win!
424,Mon Oct 24 12:44:29 +0000 2016,44833,790534428942622721,,False,18966,Twitter for Android,Major story that the Dems are making up phony polls in order to suppress the the Trump . We are going to WIN!
425,Mon Oct 24 12:00:02 +0000 2016,54253,790523240351498241,,False,25812,Twitter for Android,"Wow, just came out on secret tape that Crooked Hillary wants to take in as many Syrians as possible. We cannot let this happen - ISIS!"
426,Mon Oct 24 02:25:05 +0000 2016,20245,790378549395988480,,False,12972,Twitter for iPhone,'Clinton Ally Aided Campaign of FBI Official’s Wife' https://t.co/U0w99gfyKE
427,Mon Oct 24 00:07:47 +0000 2016,24992,790343997814403072,,False,16967,Twitter for iPhone,"'Clinton Charity Got Up To $56 Million From Nations That Are Anti-Women, Gays' #CrookedHillary
https://t.co/eHsuBdi8XM"
428,Mon Oct 24 00:05:36 +0000 2016,26357,790343447987314692,,False,11078,Twitter for iPhone,"Thank you Naples, Florida! Get out and VOTE #TrumpPence16 on 11/8. 
Lets #MakeAmericaGreatAgain! 
Full Naples rally… https://t.co/5ZbteSJ00K"
429,Sun Oct 23 23:40:14 +0000 2016,41150,790337063489040384,,False,16269,Twitter for Android,The attack on Mosul is turning out to be a total disaster. We gave them months of notice. U.S. is looking so dumb. VOTE TRUMP and WIN AGAIN!
430,Sun Oct 23 19:08:42 +0000 2016,27190,790268732354461696,,False,16321,Twitter for iPhone,#CrookedHillary #PayToPlay https://t.co/BT1Nv0ZMYg
431,Sun Oct 23 17:56:43 +0000 2016,17147,790250615398133760,,False,6349,Twitter for iPhone,"Join me in Naples, Florida this evening at 6:00pm! Tickets: https://t.co/Oax06JVzv1 https://t.co/g9LBxI1dJ8"
432,Sun Oct 23 16:34:32 +0000 2016,24085,790229932341354496,,False,11424,Twitter for iPhone,Remember - get out on November 8th &amp; VOTE #TrumpPence16. It is time to #DrainTheSwamp -- this is our last chance! https://t.co/bnGcJUt7UL
433,Sun Oct 23 16:30:03 +0000 2016,22537,790228805986217985,,False,11903,Twitter for iPhone,"Former Prosecutor: The Clintons Are So Corrupt, Everything ‘They Touch Turns To Molten Lead’ 
https://t.co/5Eyfi092vn"
434,Sun Oct 23 16:23:50 +0000 2016,19939,790227242500644864,,False,9191,Twitter for iPhone,"Thank you Las Vegas Review Journal! 
EDITORIAL: 'Donald Trump for president' https://t.co/uH5GH7Bhe0 via @reviewjournal"
435,Sun Oct 23 14:04:01 +0000 2016,59126,790192053489729538,,False,25671,Twitter for Android,"Well, Iran has done it again. Taken two of our people and asking for a fortune for their release. This doesn't happen if I'm president!"
436,Sun Oct 23 12:53:51 +0000 2016,58853,790174395985788929,,False,25716,Twitter for Android,"""If you can't run your own house you certainly can't run the White House"" A statement made by Mrs. Obama about Crooked Hillary Clinton"
437,Sun Oct 23 03:00:32 +0000 2016,35965,790025084870287360,,False,14505,Twitter for iPhone,"Thank you for the massive turnout tonight- Cleveland, Ohio! Get out &amp; VOTE #TrumpPence16 on 11/8.
Watch rally here:… https://t.co/XuJZeJwSGk"
438,Sun Oct 23 02:26:32 +0000 2016,21351,790016528011890688,,False,12215,Twitter for iPhone,"WikiLeaks: 'Clinton-Kaine Even Lied About Timing of Veep Pick'
https://t.co/e1NVdpSfNr"
439,Sun Oct 23 02:21:32 +0000 2016,25273,790015269074792448,,False,11983,Twitter for iPhone,"'Trump lays out policies for first 100 days in White House'
https://t.co/OrwOIFJuSz"
440,Sun Oct 23 02:05:01 +0000 2016,19967,790011110984445952,,False,11734,Twitter for iPhone,"'Huma Abedin told Clinton her secret email account caused problems'
https://t.co/i4zN2QzKnf"
441,Sat Oct 22 23:08:25 +0000 2016,17045,789966670630715394,,False,6387,Twitter for iPhone,"Just arrived in Cleveland, Ohio- join Governor @Mike_Pence and I now, LIVE via: https://t.co/SS58ChFTNy"
442,Sat Oct 22 21:34:44 +0000 2016,19786,789943092564652032,,False,10278,Twitter for iPhone,"Hillary Clinton: 'Architect of failure'
#DrainTheSwamp #CrookedHillary
https://t.co/b5HqsGrc7N"
443,Sat Oct 22 21:09:56 +0000 2016,25396,789936850051932161,,False,9585,Twitter for iPhone,"Unbelievable crowd of supporters in Virginia Beach, Virginia. Thank you! Next stop - Cleveland, Ohio.… https://t.co/CN3sdX5ft1"
444,Sat Oct 22 19:54:40 +0000 2016,26379,789917911821520898,,False,12312,Twitter for iPhone,"In order to #DrainTheSwamp &amp; create a new GOVERNMENT of, by, &amp; for the PEOPLE, I need your VOTE! Go to https://t.co/HfihPERFgZ- LET'S #MAGA!"
445,Sat Oct 22 18:40:31 +0000 2016,32323,789899250834534400,,False,14916,Twitter for iPhone,Today I introduced my Contract with the American Voter - our economy will be STRONG &amp; our people will be SAFE.… https://t.co/Sa6XUfueU4
446,Sat Oct 22 18:18:43 +0000 2016,32198,789893765397897216,,False,14051,Twitter for iPhone,Change has to come from outside our very broken system. #MAGA https://t.co/OH9Lvo3R7K
447,Sat Oct 22 17:54:11 +0000 2016,16993,789887588178006017,,False,9788,Twitter for iPhone,"Crooked Hillary Clinton Tops Middle East Forum’s ‘Islamist Money List'
https://t.co/JC25rNtx6G"
448,Sat Oct 22 17:49:56 +0000 2016,23079,789886518303330304,,False,9831,Twitter for iPhone,"Thank you Gettysburg, Pennsylvania! #DrainTheSwamp https://t.co/jWgLcxDji7"
449,Sat Oct 22 14:20:56 +0000 2016,35331,789833922590957568,,False,15019,Twitter for iPhone,"Landing in Pennsylvania now. Great new poll this morning, thank you. Lets #DrainTheSwamp and #MakeAmericaGreatAgain… https://t.co/BV2RFavG84"
450,Sat Oct 22 14:01:18 +0000 2016,15035,789828981197602816,,False,5916,Twitter for iPhone,"Will be in Cleveland, Ohio w/ @mike_pence tonight- join us: https://t.co/hre7FofPxQ

Naples, Florida-tomorrow @ 6pm: https://t.co/Oax06JVzv1"
451,Sat Oct 22 11:37:58 +0000 2016,15610,789792909969195009,,False,6108,Twitter for Android,"""@AZTRUMPTRAIN: I #Voted for DonaldTrump! #Arizona ☉ #Economy #Immigration #Jobs #Veterans #BorderControl #Trade… https://t.co/0BJk9BwkfW"""
452,Sat Oct 22 11:35:18 +0000 2016,25404,789792240390533124,,False,14093,Twitter for Android,"""@jensen4law: Best way to pay Hillary back for what she did to @BernieSanders #DNCleak is a DonaldTrump LANDSLIDE https://t.co/Ha8o5wCyGh"""
453,Sat Oct 22 03:33:54 +0000 2016,63178,789671091182632960,,False,23733,Twitter for Android,The media refuses to talk about the three new national polls that have me in first place. Biggest crowds ever - watch what happens!
454,Sat Oct 22 03:23:34 +0000 2016,36589,789668492480016384,,False,11104,Twitter for Android,"Just returned from Pennsylvania where we will be bringing back their jobs. Amazing crowd. Will be going back tomorrow, to Gettysburg!"
455,Sat Oct 22 02:41:07 +0000 2016,21553,789657808052621313,,False,8395,Twitter for iPhone,"Governor @Mike_Pence and I will be in Cleveland, Ohio tomorrow night at 7pm - join us! #MAGA
Tickets:… https://t.co/kfJv5Po0x6"
456,Sat Oct 22 00:58:02 +0000 2016,22462,789631866714386432,,False,9518,Twitter for iPhone,"Thank you to the great crowd of supporters in Newtown, Pennsylvania. Get out &amp; VOTE on 11/8/16. Lets #MAGA! Watch:… https://t.co/eb6XuMlbFW"
457,Fri Oct 21 22:50:00 +0000 2016,21003,789599646821806085,,False,12065,Twitter for iPhone,#CrookedHillary sending U.S. intelligence info. to Podesta’s hacked email is ‘unquestionably an OPSEC violation’ https://t.co/z58aeo4CO7
458,Fri Oct 21 22:46:37 +0000 2016,17268,789598795315150853,,False,9435,Twitter for iPhone,"WikiLeaks reveals Clinton camp’s work with ‘VERY friendly and malleable reporters’ 
#DrainTheSwamp #CrookedHillary
https://t.co/bcYLslrxi0"
459,Fri Oct 21 22:36:04 +0000 2016,20842,789596138462650372,,False,11455,Twitter for iPhone,Donna Brazile Shreds Obama Economy - Acting DNC chair says 'people are more in despair about how things are' https://t.co/LQNbISSoX0
460,Fri Oct 21 22:30:14 +0000 2016,19719,789594671387447297,,False,11479,Twitter for iPhone,"""{Crooked Hillary Clinton} created this mess, and she knows it."" 
#DrainTheSwamp https://t.co/3cBNYjl5CD https://t.co/sjwkuq3nkk"
461,Fri Oct 21 22:14:47 +0000 2016,16890,789590785733918721,,False,9734,Twitter for iPhone,"'Clinton Campaign And Harry Reid Worked With New York Times To Smear State Dept Watchdog'
Time to #DrainTheSwamp! 
https://t.co/0VDdGdpCTg"
462,Fri Oct 21 22:10:57 +0000 2016,20788,789589818581848064,,False,11456,Twitter for iPhone,"VERY IRONIC: ""In 2010 video, Clinton lectured underlings on cybersecurity and guarding ‘sensitive information’"" 
https://t.co/dL7VDMqSLy"
463,Fri Oct 21 21:07:54 +0000 2016,24316,789573953144680448,,False,10485,Twitter for iPhone,"Great crowd in Johnstown, Pennsylvania- thank you. Get out &amp; VOTE on 11/8! Watch the MOVEMENT in PA. this afternoon… https://t.co/DUMlbSkVeY"
464,Fri Oct 21 18:58:20 +0000 2016,20617,789541345216036864,,False,11985,Twitter for iPhone,"A top Clinton Foundation official said he could name “500 different examples” of conflicts of interest. 
https://t.co/rtWhdYOyq7"
465,Fri Oct 21 18:54:00 +0000 2016,19470,789540253791059974,,False,12036,Twitter for iPhone,#CrookedHillary “was at center of negotiating $12M commitment from King Mohammed VI of Morocco” to Clinton Fdn. https://t.co/HWOQ7jQWY2
466,Fri Oct 21 17:43:39 +0000 2016,26027,789522551462428672,,False,10064,Twitter for iPhone,"Great crowd in Fletcher, North Carolina- thank you! Heading to Johnstown, Pennsylvania now! Get out on November 8th… https://t.co/IG5KhKIz3W"
467,Fri Oct 21 17:34:35 +0000 2016,56475,789520268972601344,,False,16793,Twitter for Android,"The results are in on the final debate and it is almost unanimous, I WON! Thank you, these are very exciting times."
468,Fri Oct 21 15:23:39 +0000 2016,25083,789487320290430976,,False,14921,Twitter for iPhone,"Huma calls it a ""MESS,"" the rest of us call it CORRUPT! WikiLeaks catches Crooked in the act - again.
#DrainTheSwamp https://t.co/juvdLIJPWu"
469,Thu Oct 20 22:08:15 +0000 2016,24843,789226753831075841,,False,13418,Twitter for iPhone,"Hillary &amp; Obama's Broken Promises. 
#RepealObamacare https://t.co/oz24r2xW7G"
470,Thu Oct 20 21:59:48 +0000 2016,24177,789224624320028672,,False,11349,Twitter for iPhone,In addition to those without health coverage- those that have disastrous #Obamacare are seeing MASSIVE PREMIUM INCR… https://t.co/J7ldXmUmJm
471,Thu Oct 20 20:52:15 +0000 2016,18083,789207626143834112,,False,8819,Twitter Web Client,"When Obama took office in 2009 employer-provided premiums cost $13,375. Today they are $18,142. Thanks, Obama."
472,Thu Oct 20 20:30:01 +0000 2016,24708,789202030493634560,,False,12210,Twitter for iPhone,"Crooked Hillary promised 200k jobs in NY and FAILED. We'll create 25M jobs when I'm president, and I will DELIVER! https://t.co/NgyCkEH7Xn"
473,Thu Oct 20 20:26:01 +0000 2016,23724,789201022442962944,,False,12498,Twitter for iPhone,Crooked took MILLIONS from oppressive ME countries. Will she give the $$$ back? Probably not. Don't forget her slog… https://t.co/esLgql0Gg8
474,Thu Oct 20 20:06:18 +0000 2016,26332,789196063819390976,,False,10714,Twitter for iPhone,"'Trump won the third debate'
https://t.co/Wh52fyLNRz"
475,Thu Oct 20 19:51:59 +0000 2016,13010,789192459179790337,,False,5734,Twitter for iPhone,"UPCOMING RALLIES - JOIN ME!

TOMORROW
Fletcher, NC @ 12pm. 
https://t.co/uASvA4Gd4r

SATURDAY
Cleveland, OH @ 7pm. 
https://t.co/hre7Foxqpo"
476,Thu Oct 20 19:51:39 +0000 2016,13307,789192376002551810,,False,5141,Twitter for iPhone,"#ICYMI - OHIO RALLY!
Watch here: https://t.co/0qAjfOcu6Y https://t.co/fpShHiXI31"
477,Thu Oct 20 19:27:22 +0000 2016,56726,789186263953715202,,False,24933,Twitter for iPhone,"On behalf of the entire family, we would truly be honored to have your vote! Let's #MakeAmericaGreatAgain #EarlyVote https://t.co/tv7ihuvmfS"
478,Thu Oct 20 18:25:34 +0000 2016,29375,789170710270742528,,False,15249,Twitter for iPhone,"Want access to Crooked Hillary? Don't forget - it's going to cost you!
#DrainTheSwamp #PayToPlay https://t.co/qjMBZkEnK9"
479,Thu Oct 20 17:33:10 +0000 2016,27050,789157526378012672,,False,11120,Twitter for iPhone,"Thank you Delaware County, Ohio! Remember- either we WIN this election, or we are going to LOSE this country!… https://t.co/ntDRTzYOqi"
480,Thu Oct 20 15:52:38 +0000 2016,38250,789132223479947264,,False,16317,Twitter for iPhone,"If elected POTUS - I will stop RADICAL ISLAMIC TERRORISM in this country! In order to do this, we need to… https://t.co/45Vyk6z18m"
481,Thu Oct 20 14:55:50 +0000 2016,50126,789117930801926148,,False,19469,Twitter for Android,Why didn't Hillary Clinton announce that she was inappropriately given the debate questions - she secretly used them! Crooked Hillary.
482,Thu Oct 20 13:27:41 +0000 2016,43996,789095747635572736,,False,20131,Twitter for iPhone,"Thank you America! #MAGA

Rasmussen National Poll
Donald Trump 43%
Hillary Clinton 40% https://t.co/n4eZ3qpcjg"
483,Thu Oct 20 07:14:05 +0000 2016,44828,789001728632946688,,False,19190,Twitter for iPhone,Just landed in Ohio. Thank you America- I am honored to win the final debate for our MOVEMENT. It is time to… https://t.co/ivdjRzL6wZ
484,Thu Oct 20 04:27:27 +0000 2016,34939,788959791179767808,,False,17596,Twitter for iPhone,"Totally dishonest Donna Brazile chokes on the truth. Highly illegal! 
Watch: https://t.co/Rs5brj31bA https://t.co/FYoRo6MUjX"
485,Thu Oct 20 04:18:06 +0000 2016,44541,788957439542587392,,False,21112,Twitter for iPhone,"The Washington Times Presidential Debate Poll:
TRUMP 77% (18,290)
CLINTON 17% (4,100)
#DrainTheSwamp #Debate https://t.co/wsgsf5nv6H"
486,Thu Oct 20 04:10:06 +0000 2016,19870,788955427975393281,,False,9072,Twitter for iPhone,"Join the MOVEMENT to #MAGA!
https://t.co/3KWOl2ibaW https://t.co/V84qfN4oz1"
487,Thu Oct 20 04:06:44 +0000 2016,36222,788954581346779136,,False,15121,Twitter for iPhone,"Great poll - thank you America! Once we #DrainTheSwamp, together we will #MAGA🇺🇸#Debate https://t.co/SvcjmrsHKD"
488,Thu Oct 20 02:59:26 +0000 2016,71554,788937644642213888,,False,22263,Twitter for Android,That was really exciting. Made all of my points. MAKE AMERICA GREAT AGAIN!
489,Thu Oct 20 02:51:39 +0000 2016,12730,788935685088477185,,False,4598,Twitter for iPhone,"Join my team over on my Facebook page- live now! #Debates
https://t.co/vpDVQfO58A https://t.co/5v1tWzHrxq"
490,Thu Oct 20 02:47:21 +0000 2016,24187,788934601506889728,,False,10035,Twitter for iPhone,"The era of division is coming to an end. We will create a new future of #AmericanUnity. First, we need to… https://t.co/mZUFP24Bgh"
491,Thu Oct 20 02:40:23 +0000 2016,45970,788932848317116416,,False,18662,Twitter Web Client,We cannot take four more years of Barack Obama and that’s what you’ll get if you vote for Hillary. #BigLeagueTruth
492,Thu Oct 20 02:39:25 +0000 2016,36460,788932604460347392,,False,14363,Twitter Web Client,I started this campaign to Make America Great Again. That’s what I’m going to do. #MAGA #debate
493,Thu Oct 20 02:34:01 +0000 2016,15871,788931248672563200,,False,7251,Twitter for iPhone,"HILLARY'S HEALTH CARE POLICIES
#DrainTheSwamp #Debate https://t.co/t1Sr8dk2Xi"
494,Thu Oct 20 02:32:57 +0000 2016,25033,788930977301090304,,False,15216,Twitter for iPhone,We have to repeal &amp; replace #Obamacare! Look at what is doing to people! #DrainTheSwamp https://t.co/fsv7P11mWV
495,Thu Oct 20 02:32:37 +0000 2016,11316,788930895600160769,,False,5104,Twitter Web Client,.@realDonaldTrump is going to cut taxes BIG LEAGUE -- Crooked is going to raise taxes BIG LEAGUE! #DrainTheSwamp… https://t.co/41X9Qjy0RJ
496,Thu Oct 20 02:31:45 +0000 2016,33722,788930678255517696,,False,16130,Twitter Web Client,"ISIS has infiltrated countries all over Europe by posing as refugees, and @HillaryClinton will allow it to happen h… https://t.co/MmeW2qsTQh"
497,Thu Oct 20 02:31:07 +0000 2016,16178,788930515520724992,,False,7785,Twitter for iPhone,"The economy cannot take four more years of these same failed policies.
#BigLeagueTruth #DrainTheSwamp https://t.co/o8g2E5xXy6"
498,Thu Oct 20 02:29:29 +0000 2016,15444,788930105976299521,,False,6793,Twitter for iPhone,"Together we can save American JOBS, American LIVES, and AMERICAN FUTURES! #Debates https://t.co/2Yfd0Omn4X"
499,Thu Oct 20 02:28:17 +0000 2016,21106,788929804351385600,,False,8326,Twitter Web Client,USA has the greatest business people in the world but we let political hacks negotiate our deals. We need change! #BigLeagueTruth #Debate
500,Thu Oct 20 02:27:31 +0000 2016,14177,788929609458823168,,False,6493,Twitter for iPhone,"I WILL DEFEAT ISIS. THEY HAVE BEEN AROUND TOO LONG! What has our leadership been doing?
#DrainTheSwamp https://t.co/tU0iW3Gi9v"
501,Thu Oct 20 02:26:24 +0000 2016,15184,788929328696348674,,False,7114,Twitter Web Client,"After Crooked @HillaryClinton allowed ISIS to rise, she now claims she'll defeat them? LAUGHABLE! Here's my plan: https://t.co/FzRMObNQVn"
502,Thu Oct 20 02:24:44 +0000 2016,7661,788928912000622592,,False,3218,Twitter Web Client,What They Are Saying About @realDonaldTrump's GREAT Debate and @HillaryClinton's Bad Performance… https://t.co/1O86a49vJZ
503,Thu Oct 20 02:22:13 +0000 2016,7171,788928278795055105,,False,2930,Twitter Web Client,"""Her instincts are suboptimal.""
https://t.co/PRCHvRtPVA"
504,Thu Oct 20 02:21:32 +0000 2016,14149,788928106950070272,,False,6523,Twitter Web Client,"I opposed going into Iraq. Hillary voted for it. As with everything else she's supported, it was a DISASTER. https://t.co/Um5WJXWfBZ"
505,Thu Oct 20 02:21:19 +0000 2016,9335,788928050008207360,,False,4212,Twitter for iPhone,#BigLeagueTruth #DrainTheSwamp https://t.co/eoBiXFPc5f
506,Thu Oct 20 02:19:22 +0000 2016,14918,788927558288969729,,False,6272,Twitter Web Client,Bernie Sanders on HRC: Bad Judgement. John Podesta on HRC: Bad Instincts. #BigLeagueTruth #Debate
507,Thu Oct 20 02:16:25 +0000 2016,20970,788926818162139136,,False,11502,Twitter for iPhone,"HILLARY FAILED ALL OVER THE WORLD. #BigLeagueTruth  
❌LIBYA
❌SYRIA
❌IRAN
❌IRAQ
❌ASIA PIVOT
❌RUSSIAN RESET
❌BENGHAZI… https://t.co/H1UH0svtt2"
508,Thu Oct 20 02:14:29 +0000 2016,16317,788926328976187392,,False,7542,Twitter for iPhone,"Hillary says ""take back Mosul?"" We would have NEVER lost Mosul- if it wasn't for #CrookedHillary. #DrainTheSwamp https://t.co/TmsY0ApFLQ"
509,Thu Oct 20 02:11:33 +0000 2016,15919,788925593051992065,,False,7534,Twitter for iPhone,You should give the money back @HillaryClinton! #DrainTheSwamp https://t.co/m0LKHRUoHz
